time,x,y,yaw,vel_x,yaw_vel,ob_x,ob_y,path x,path y
4.706718206,0.044203297,-0.002437625,29.54922276,0,0.2,,,,
4.759959459,0.044152831,-0.002468351,29.92698678,0,0.2,,,,
4.810217381,0.044050915,-0.002531805,30.69411331,0,0.2,,,,
4.875296831,0.043951253,-0.002595707,31.44998773,0,0.2,,,,
4.923895121,0.043900201,-0.002629163,31.83945399,0,0.2,,,,
4.986855507,0.043850843,-0.002661984,32.217515,0,0.2,,,,
5.049783707,0.043751223,-0.002729671,32.98524386,0,0.2,,,,
5.11067605,0.043653883,-0.002797716,33.74171124,0,0.2,,,,
5.160448074,0.043604051,-0.002833297,34.13148299,0,0.2,,,,
5.234753847,0.043555892,-0.002868172,34.50984063,0,0.2,,,,
5.293979883,0.043507939,-0.002903383,34.88824734,0,0.2,,,,
5.34619689,0.043411227,-0.002975895,35.65667883,0,0.2,,,,
5.397871017,0.043315399,-0.003049772,36.42531342,0,0.2,,,,
5.460152149,0.04326853,-0.003086657,36.80396949,0,0.2,,,,
5.506774187,0.043221884,-0.003123869,37.1826751,0,0.2,,,,
5.574361563,0.043081914,-0.00323861,38.33056917,0,0.2,,,,
5.632522821,0.04303481,-0.003278292,38.72095487,0,0.2,,,,
5.69514823,0.042944087,-0.003356285,39.47891286,0,0.2,,,,
5.771272421,0.042897724,-0.003396957,39.86945486,0,0.2,,,,
5.8263309,0.042852969,-0.003436751,40.24856194,0,0.2,,,,
5.893273115,0.042762857,-0.003518508,41.01842089,0,0.2,,,,
5.935482979,0.042762857,-0.003518508,41.01842089,0,0.2,,,,
5.998068333,0.042675088,-0.003600294,41.77699332,0,0.2,,,,
6.063778877,0.042544055,-0.003726535,42.92675989,0,0.2,,,,
6.113046885,0.042500047,-0.003770089,43.31779602,0,0.2,,,,
6.170095205,0.042415415,-0.003855543,44.07703284,0,0.2,,,,
6.235854626,0.042372232,-0.003900029,44.46824085,0,0.2,,,,
6.286742449,0.042289224,-0.003987275,45.2278129,0,0.2,,,,
6.364226818,0.042206078,-0.004077034,45.99912227,0,0.2,,,,
6.437077522,0.042165546,-0.00412168,46.37910605,0,0.2,,,,
6.490929604,0.04212408,-0.004167976,46.77066346,0,0.2,,,,
6.545141697,0.04208412,-0.004213199,47.15076181,0,0.2,,,,
6.60098958,0.042003872,-0.004305876,47.92265051,0,0.2,,,,
6.657862902,0.041925991,-0.004398284,48.68324584,0,0.2,,,,
6.71207428,0.04188633,-0.004446313,49.07515569,0,0.2,,,,
6.781841516,0.041810249,-0.004540357,49.83609281,0,0.2,,,,
6.828048229,0.041771528,-0.004589216,50.22817759,0,0.2,,,,
6.880887985,0.041697294,-0.004684847,50.98944935,0,0.2,,,,
6.93255806,0.041623206,-0.004782969,51.76247259,0,0.2,,,,
6.989011288,0.041587191,-0.004831678,52.14328525,0,0.2,,,,
7.05335474,0.041550438,-0.004882095,52.53566094,0,0.2,,,,
7.114921331,0.041515119,-0.00493124,52.91651125,0,0.2,,,,
7.175363779,0.04148015,-0.004980586,53.29737172,0,0.2,,,,
7.217516899,0.041410249,-0.005081367,54.07064924,0,0.2,,,,
7.286307335,0.041308631,-0.005233267,55.22470389,0,0.2,,,,
7.346606016,0.041275809,-0.005283779,55.60549258,0,0.2,,,,
7.397838593,0.041242363,-0.005336017,55.99778605,0,0.2,,,,
7.452498674,0.041178522,-0.005437971,56.75918442,0,0.2,,,,
7.512942553,0.041115182,-0.00554219,57.53193903,0,0.2,,,,
7.559849024,0.041115182,-0.00554219,57.53193903,0,0.2,,,,
7.650849342,0.041053332,-0.005647102,58.30447859,0,0.2,,,,
7.699384689,0.041023419,-0.00569902,58.68489344,0,0.2,,,,
7.752492905,0.040963812,-0.005804905,59.45704598,0,0.2,,,,
7.823580503,0.040906665,-0.005909808,60.21737282,0,0.2,,,,
7.887634516,0.040877843,-0.005964051,60.6089339,0,0.2,,,,
7.94336319,0.040823085,-0.006069696,61.36876192,0,0.2,,,,
8.003492594,0.040795503,-0.006124289,61.7600488,0,0.2,,,,
8.053354979,0.040743189,-0.006230528,62.51929947,0,0.2,,,,
8.120177507,0.040691776,-0.006338631,63.2895627,0,0.2,,,,
8.178587198,0.040667107,-0.006391903,63.66871365,0,0.2,,,,
8.233984709,0.040642178,-0.006446721,64.05912953,0,0.2,,,,
8.282906532,0.040595437,-0.006552424,64.81598031,0,0.2,,,,
8.340471745,0.040553425,-0.006651761,65.57780682,0,0.2,,,,
8.386270046,0.040553425,-0.006651761,65.57780682,0,0.2,,,,
8.439287901,0.040541833,-0.00668134,65.93908844,0,0.2,,,,
8.511885166,0.040576826,-0.006563694,66.88951337,0,0.2,,,,
8.619265795,0.040625432,-0.006397662,67.46999323,0,0.2,,,,
8.674231291,0.04064883,-0.006318156,67.75654248,0,0.2,,,,
8.730644703,0.040667482,-0.006237243,68.05436269,0,0.2,,,,
8.791599274,0.040674934,-0.006160248,68.34396444,0,0.2,,,,
8.858122826,0.040639016,-0.006010538,68.92792525,0,0.2,,,,
8.915514231,0.040515115,-0.005919411,69.48295913,0,0.2,,,,
8.973874092,0.040433591,-0.005923059,69.77672776,0,0.2,,,,
9.034069538,0.040361406,-0.005963437,70.08760751,0,0.2,,,,
9.085257292,0.040288106,-0.006113836,70.79407954,0,0.2,,,,
9.140442848,0.040253106,-0.006226801,71.54375757,0,0.2,,,,
9.200303793,0.040219834,-0.006339804,72.30599375,0,0.2,,,,
9.257314682,0.040204196,-0.006394878,72.68184526,0,0.2,,,,
9.318284273,0.040188409,-0.006451878,73.0688662,0,0.2,,,,
9.379492283,0.040173438,-0.006507353,73.44436771,0,0.2,,,,
9.445012808,0.040158834,-0.006562904,73.81979536,0,0.2,,,,
9.514207602,0.040116839,-0.006731638,74.95707582,0,0.2,,,,
9.550481081,0.040103334,-0.006789148,75.34362749,0,0.2,,,,
9.599667311,0.040090605,-0.006845031,75.71875395,0,0.2,,,,
9.653366566,0.040065903,-0.00695868,76.48021767,0,0.2,,,,
9.710235119,0.040043059,-0.007070868,77.23013399,0,0.2,,,,
9.775805473,0.040031867,-0.00712875,77.61639234,0,0.2,,,,
9.840810299,0.04002138,-0.007184985,77.99125506,0,0.2,,,,
9.899134159,0.040011262,-0.007241273,78.36608559,0,0.2,,,,
9.951378345,0.039991857,-0.007355715,79.1270226,0,0.2,,,,
10.01388955,0.039965725,-0.007526922,80.26260183,0,0.2,,,,
10.07193112,0.039957845,-0.007583525,80.63732182,0,0.2,,,,
10.11691427,0.039950112,-0.007641903,81.02339719,0,0.2,,,,
10.18346214,0.039942979,-0.007698637,81.39812997,0,0.2,,,,
10.23691058,0.039929619,-0.007814096,82.15904653,0,0.2,,,,
10.2983613,0.039917935,-0.007928147,82.90875709,0,0.2,,,,
10.35933924,0.039912494,-0.007986994,83.29505097,0,0.2,,,,
10.4112792,0.039903058,-0.008101387,84.04508001,0,0.2,,,,
10.47180438,0.039898779,-0.008160395,84.43154503,0,0.2,,,,
10.52957439,0.039895006,-0.008217714,84.80670048,0,0.2,,,,
10.58236361,0.039888496,-0.008334225,85.56855448,0,0.2,,,,
10.65348721,0.039883595,-0.008449156,86.31926866,0,0.2,,,,
10.73511529,0.039881657,-0.008508419,86.70609024,0,0.2,,,,
10.79898691,0.039880158,-0.008565971,87.08159338,0,0.2,,,,
10.8446703,0.039879037,-0.008623552,87.45715434,0,0.2,,,,
10.90102243,0.039877944,-0.008798194,88.59557084,0,0.2,,,,
10.96904469,0.039878362,-0.008857526,88.98276325,0,0.2,,,,
11.01411724,0.039879154,-0.008916218,89.35865128,0,0.2,,,,
11.07146263,0.039880315,-0.008974829,89.73462708,0.15,0,,,,
11.13664198,0.039881123,-0.008784506,90.78194621,0.15,0,,,,
11.18760276,0.039865234,-0.007711052,90.90445806,0.15,0,,,,
11.23464155,0.039836563,-0.005930986,90.93170439,0.15,0,,,,
11.29777932,0.039737535,-0.000104913,91.02269801,0.15,0,,,,
11.352139,0.039567145,0.008272297,91.37069152,0.15,0,,,,
11.40930223,0.039444004,0.013149024,91.5140882,0.15,0,,,,
11.4607203,0.039313025,0.017950219,91.6101333,0.15,0,,,,
11.53134394,0.039021106,0.02764495,91.84014583,0.15,0,,,,
11.58430433,0.038698597,0.03746607,91.89170229,0.15,0,,,,
11.64162397,0.03836637,0.047507412,91.89708558,0.15,0,,,,
11.7043407,0.038202107,0.052452324,91.89796864,0.15,0,,,,
11.75814247,0.038033658,0.057541788,91.89404931,0.15,0,,,,
11.81505418,0.037706311,0.067433863,91.89441975,0.15,0,,,,
11.87000132,0.037374341,0.077475841,91.8919542,0.15,0,,,,
11.92679167,0.03721097,0.082423082,91.89047526,0.15,0,,,,
11.97619247,0.037042762,0.087521138,91.88880426,0.15,0,,,,
12.03225851,0.036716611,0.097420018,91.88518279,0.15,0,,,,
12.11035371,0.03638615,0.107470447,91.88202359,0.15,0,,,,
12.16345525,0.036223599,0.112419905,91.88140938,0.15,0,,,,
12.2164588,0.0360563,0.117517398,91.88238022,0.15,0,,,,
12.28964281,0.035893696,0.122450488,91.89303742,0.15,0,,,,
12.35426021,0.035558004,0.132398912,91.95853731,0.15,0,,,,
12.40927458,0.035219478,0.142291291,91.96411695,0.15,0,,,,
12.47499275,0.035044699,0.147386649,91.96694852,0.15,0,,,,
12.52927709,0.034874507,0.15233229,91.96915735,0.15,0,,,,
12.58969975,0.034529403,0.162367168,91.96651172,0.15,0,,,,
12.65279198,0.034189759,0.17225772,91.96563571,0.15,0,,,,
12.7161839,0.033845307,0.182299654,91.96304727,0.15,0,,,,
12.79252744,0.033675792,0.187246915,91.96153018,0.15,0,,,,
12.89123917,0.033331974,0.197294044,91.95803181,0.15,0,,,,
12.95716405,0.033162828,0.202243888,91.95615046,0.15,0,,,,
13.00759578,0.032988734,0.207343993,91.95441253,0.15,0,,,,
13.06376171,0.032819916,0.212293761,91.95324809,0.15,0,,,,
13.12600374,0.032477616,0.222338635,91.95486508,0.15,0,,,,
13.18132567,0.032138626,0.232142676,92.01624145,0.15,0,,,,
13.22970319,0.031958891,0.237221761,92.02976843,0.15,0,,,,
13.29349017,0.031783562,0.242166944,92.03314329,0.15,0,,,,
13.35063553,0.031250208,0.257152653,92.04084095,0.15,0,,,,
13.39813638,0.031250208,0.257152653,92.04084095,0.15,0,,,,
13.44505954,0.030892762,0.267187754,92.03833916,0.15,0,,,,
13.4975493,0.030716796,0.2721321,92.03751914,0.15,0,,,,
13.56300426,0.030359732,0.282172686,92.03533942,0.15,0,,,,
13.61070704,0.030008351,0.292066383,92.03237308,0.15,0,,,,
13.65984988,0.029827505,0.297164488,92.0306248,0.15,0,,,,
13.71884537,0.029652101,0.302113551,92.02881005,0.15,0,,,,
13.78279686,0.029296447,0.31216316,92.02531932,0.15,0,,,,
13.85728073,0.028946715,0.322060922,92.02432481,0.15,0,,,,
13.90764213,0.028766664,0.327154133,92.02800509,0.15,0,,,,
13.98022866,0.028414357,0.336948586,92.09534182,0.15,0,,,,
14.02608919,0.028227747,0.342037997,92.10221871,0.15,0,,,,
14.07246327,0.027864323,0.35192811,92.10842166,0.15,0,,,,
14.12731075,0.027864323,0.35192811,92.10842166,0.15,0,,,,
14.17122459,0.027493842,0.36196782,92.11239714,0.15,0,,,,
14.22573876,0.027124064,0.372002001,92.10919708,0.15,0,,,,
14.28415084,0.02694194,0.376946782,92.1087234,0.15,0,,,,
14.33108068,0.026759891,0.381891755,92.10770147,0.15,0,,,,
14.41426969,0.026208753,0.396880914,92.10332034,0.15,0,,,,
14.46483016,0.026021588,0.401979036,92.10153652,0.15,0,,,,
14.52824402,0.025840052,0.406928099,92.0996908,0.15,0,,,,
14.58794785,0.025658669,0.411877746,92.09785516,0.15,0,,,,
14.65264845,0.025109985,0.426873839,92.09603041,0.15,0,,,,
14.69812727,0.024923488,0.431962097,92.10284983,0.15,0,,,,
14.75929165,0.024742297,0.436853895,92.13987599,0.15,0,,,,
14.82468867,0.024364316,0.446849348,92.17458819,0.15,0,,,,
14.88539672,0.023988416,0.456739058,92.18058226,0.15,0,,,,
14.95795679,0.023794167,0.461833853,92.18300055,0.15,0,,,,
15.06041503,0.023417171,0.471716323,92.17964135,0.15,0,,,,
15.09847879,0.0232231,0.476811819,92.18051133,0.15,0,,,,
15.14360261,0.022846634,0.48670129,92.17876787,0.15,0,,,,
15.20381522,0.022464807,0.496743147,92.17590029,0.15,0,,,,
15.2572751,0.022276895,0.50169043,92.17427113,0.15,0,,,,
15.32046151,0.022083409,0.506788561,92.17245541,0.15,0,,,,
15.36743259,0.021708238,0.516687048,92.16882364,0.15,0,,,,
15.42815518,0.021328019,0.526734741,92.16695009,0.15,0,,,,
15.49675941,0.021140995,0.53168124,92.16804207,0.15,0,,,,
15.56027365,0.020948115,0.536760564,92.18055726,0.15,0,,,,
15.60834002,0.020760336,0.541644063,92.22281163,0.15,0,,,,
15.66968584,0.020568233,0.546560708,92.24381715,0.15,0,,,,
15.73737621,0.019980283,0.561545413,92.25236159,0.15,0,,,,
15.80152225,0.019779504,0.566639959,92.25457361,0.15,0,,,,
15.85127378,0.0195847,0.57158176,92.25361245,0.15,0,,,,
15.92151761,0.019190043,0.581617225,92.25156231,0.15,0,,,,
15.97714972,0.018801364,0.59150628,92.24949614,0.15,0,,,,
16.02085876,0.018407132,0.601548119,92.24654863,0.15,0,,,,
16.08784962,0.018213113,0.606495404,92.24488073,0.15,0,,,,
16.14459062,0.018013336,0.61159354,92.24303443,0.15,0,,,,
16.1993351,0.017625974,0.62149172,92.23948816,0.15,0,,,,
16.26355529,0.017233376,0.631538494,92.23806084,0.15,0,,,,
16.31685567,0.017233376,0.631538494,92.23806084,0.15,0,,,,
16.37401819,0.016841056,0.641548939,92.26145728,0.15,0,,,,
16.43654203,0.016646359,0.646432273,92.30366019,0.15,0,,,,
16.4902494,0.016241196,0.656457792,92.31855555,0.15,0,,,,
16.56106496,0.015840429,0.666346445,92.32419183,0.15,0,,,,
16.60861802,0.015633174,0.671440577,92.32605795,0.15,0,,,,
16.66955614,0.015231948,0.681323739,92.32329601,0.15,0,,,,
16.73461175,0.014824821,0.691361203,92.32153977,0.15,0,,,,
16.78918648,0.014624399,0.696305911,92.32028179,0.15,0,,,,
16.83755708,0.014624399,0.696305911,92.32028179,0.15,0,,,,
16.88771605,0.014217751,0.706347711,92.3172562,0.15,0,,,,
16.93645978,0.013811546,0.716393109,92.31367719,0.15,0,,,,
16.99764562,0.013611676,0.721341988,92.3118091,0.15,0,,,,
17.0778327,0.013206382,0.731389262,92.30929413,0.15,0,,,,
17.16582537,0.012807631,0.741278412,92.31339511,0.15,0,,,,
17.21693254,0.012602218,0.74632857,92.34451524,0.15,0,,,,
17.27156758,0.012194431,0.756159838,92.38734246,0.15,0,,,,
17.33663058,0.011775543,0.766197903,92.39355244,0.15,0,,,,
17.39524078,0.01156872,0.77114207,92.39601043,0.15,0,,,,
17.47118616,0.011355093,0.776235435,92.39725615,0.15,0,,,,
17.52139974,0.011148524,0.78117287,92.3929307,0.15,0,,,,
17.58596182,0.010941768,0.786117706,92.39388216,0.15,0,,,,
17.65729976,0.010315649,0.801100117,92.39106554,0.15,0,,,,
17.71726155,0.010102938,0.80619549,92.38956236,0.15,0,,,,
17.78765512,0.00969034,0.816089134,92.38622333,0.15,0,,,,
17.84980512,0.009477971,0.821187223,92.38431628,0.15,0,,,,
17.89777136,0.009272002,0.826135923,92.382497,0.15,0,,,,
17.96098971,0.009066203,0.831084478,92.38108862,0.15,0,,,,
18.0421586,0.00823146,0.851102252,92.42781719,0.15,0,,,,
18.08241558,0.00823146,0.851102252,92.42781719,0.15,0,,,,
18.14746308,0.008022011,0.856005388,92.45699594,0.15,0,,,,
18.19054985,0.00780982,0.860950339,92.45958621,0.15,0,,,,
18.25591302,0.007165119,0.875931779,92.46795081,0.15,0,,,,
18.31893873,0.006945224,0.881023801,92.46812157,0.15,0,,,,
18.39004445,0.006519665,0.890906508,92.46521832,0.15,0,,,,
18.4474237,0.006300381,0.89599989,92.46450516,0.15,0,,,,
18.50984263,0.00608763,0.900943784,92.46336249,0.15,0,,,,
18.57623911,0.005655925,0.910983743,92.46047613,0.15,0,,,,
18.63401508,0.005231069,0.920877337,92.45706995,0.15,0,,,,
18.69568086,0.004800309,0.930923821,92.45340242,0.15,0,,,,
18.77249026,0.004588389,0.935872009,92.4521444,0.15,0,,,,
18.84285569,0.004370192,0.940969399,92.45163939,0.15,0,,,,
18.89413738,0.003946903,0.950841434,92.46648193,0.15,0,,,,
18.94600606,0.003946903,0.950841434,92.46648193,0.15,0,,,,
19.0173974,0.003293093,0.965735993,92.53121429,0.15,0,,,,
19.06398416,0.003067871,0.970829284,92.53445109,0,0.2,,,,
19.11636567,0.002849032,0.975772831,92.5371249,0,0.2,,,,
19.18059707,0.002208699,0.988142438,94.15043813,0,0.2,,,,
19.27233577,0.001968601,0.991118656,95.46380912,0,0.2,,,,
19.35775137,0.001430792,0.995562871,99.20441904,0,-0.2,,,,
19.40146947,0.001430792,0.995562871,99.20441904,0,-0.2,,,,
19.44827127,0.001074774,0.997595326,100.9198958,0,-0.2,,,,
19.49542069,0.000139116,1.001942614,103.65522,0,-0.2,,,,
19.57028198,-0.001468195,1.00780555,107.2766531,0,-0.2,,,,
19.61389375,-0.002031447,1.009573363,108.3496134,0,-0.2,,,,
19.67211699,-0.002616327,1.011298492,109.3823537,0,-0.2,,,,
19.73587537,-0.003734563,1.014347171,111.1539348,0,-0.2,,,,
19.81941152,-0.004794799,1.017002733,112.5993011,0,-0.2,,,,
19.88451838,-0.0052705,1.018135823,113.16624,0,-0.2,,,,
19.92921424,-0.005718406,1.019176071,113.6427054,0,-0.2,,,,
19.99830651,-0.006111946,1.020071055,114.0074078,0,-0.2,,,,
20.05976033,-0.006772343,1.021541433,114.4464205,0,-0.2,,,,
20.11467886,-0.00720659,1.022494572,114.4424739,0,-0.2,,,,
20.1797297,-0.007335544,1.02277717,114.2555872,0,-0.2,,,,
20.22793412,-0.007406978,1.022933758,113.9696294,0,-0.2,,,,
20.28104687,-0.007448234,1.023023399,113.6241798,0,-0.2,,,,
20.34587479,-0.007524584,1.023189661,112.4832793,0,-0.2,,,,
20.42429996,-0.007574186,1.023302471,111.7189321,0,-0.2,,,,
20.47116613,-0.007598113,1.023358408,111.3424381,0,-0.2,,,,
20.53546333,-0.007622411,1.023416293,110.9545174,0,-0.2,,,,
20.60141969,-0.007645653,1.023472717,110.5779876,0,-0.2,,,,
20.65001273,-0.007691789,1.023587987,109.8134562,0,-0.2,,,,
20.70798063,-0.00773584,1.023702444,109.0602457,0,-0.2,,,,
20.75474572,-0.007757985,1.023761748,108.6721897,0,-0.2,,,,
20.81906843,-0.007779117,1.023819524,108.2955205,0,-0.2,,,,
20.87140656,-0.007799893,1.023877509,107.918824,0,-0.2,,,,
20.94413114,-0.007860641,1.024054446,106.7771339,0,-0.2,,,,
21.01665163,-0.007899457,1.024173972,106.0120267,0,-0.2,,,,
21.08219385,-0.00791801,1.024233113,105.6351233,0,-0.2,,,,
21.13171983,-0.007936731,1.02429422,105.2467524,0,-0.2,,,,
21.19025683,-0.007954513,1.02435368,104.8697485,0,-0.2,,,,
21.24199033,-0.00798943,1.024474838,104.1041436,0,-0.2,,,,
21.30498934,-0.008022263,1.024594737,103.3497361,0,-0.2,,,,
21.35814023,-0.008038568,1.024656707,102.961012,0,-0.2,,,,
21.44561172,-0.008053997,1.024716984,102.583662,0,-0.2,,,,
21.52002382,-0.008084112,1.024839743,101.8173477,0,-0.2,,,,
21.6560123,-0.008112188,1.024961146,101.0622346,0,-0.2,,,,
21.74736524,-0.008139066,1.025084851,100.2954398,0,-0.2,,,,
21.89405489,-0.008151701,1.025145944,99.91767553,0,-0.2,,,,
21.93960428,-0.0081643,1.025208999,99.5284023,0,-0.2,,,,
21.99256587,-0.008176123,1.025270303,99.15051857,0,-0.2,,,,
22.06348586,-0.008187545,1.025331706,98.77257609,0,-0.2,,,,
22.16621161,-0.008219695,1.025518347,97.62694847,0,-0.2,,,,
22.23277712,-0.008239156,1.025643856,96.85908266,0,-0.2,,,,
22.3052752,-0.008248127,1.025705801,96.48079233,0,-0.2,,,,
22.39711189,-0.008256944,1.025769709,96.09097821,0,-0.2,,,,
22.4537797,-0.008272822,1.025894002,95.33410574,0,-0.2,,,,
22.50529885,-0.008280363,1.025958147,94.94411218,0,-0.2,,,,
22.56969023,-0.00829376,1.026082881,94.18689101,0,-0.2,,,,
22.6190722,-0.008305677,1.026209779,93.41796162,0,-0.2,,,,
22.6694262,-0.008310922,1.026272375,93.03914893,0,-0.2,,,,
22.73139739,-0.008315894,1.026336931,92.64879768,0,-0.2,,,,
22.7774117,-0.008324294,1.026462413,91.89088543,0,-0.2,,,,
22.84539127,-0.008331124,1.026590009,91.1212598,0,-0.2,,,,
22.91094232,-0.00833386,1.026653029,90.74211414,0,-0.2,,,,
22.95223045,-0.008336246,1.026718414,90.35146941,0,-0.2,,,,
23.00886917,-0.008338135,1.0267825,89.97236278,0,-0.2,,,,
23.07162118,-0.00834068,1.026910906,89.2026133,0,-0.2,,,,
23.12756705,-0.008341543,1.027035635,88.44392276,0,-0.2,,,,
23.18770623,-0.008341341,1.027099955,88.05300771,0,-0.2,,,,
23.24776721,-0.008340724,1.027162421,87.67354257,0,-0.2,,,,
23.30304146,-0.008338195,1.027289338,86.90297157,0,-0.2,,,,
23.36321235,-0.008334028,1.027414446,86.14372508,0,-0.2,,,,
23.40777683,-0.008328101,1.027541425,85.37283327,0,-0.2,,,,
23.46860647,-0.008324557,1.027603898,84.99311582,0,-0.2,,,,
23.53158712,-0.008320478,1.027668191,84.60188464,0,-0.2,,,,
23.61892271,-0.008316105,1.027730511,84.2221577,0,-0.2,,,,
23.69719577,-0.00830598,1.027856758,83.45119843,0,-0.2,,,,
23.73997188,-0.008294383,1.027980707,82.6917639,0,-0.2,,,,
23.7849288,-0.008280977,1.028106062,81.920855,0,-0.2,,,,
23.83813071,-0.008273774,1.028167614,81.5411694,0,-0.2,,,,
